customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Churn,age,zipcode
8231-BSWXX,Male,0,No,No,71,No,28,17402
6486-LHTMA,Female,1,Yes,No,31,No,62,39044
4083-BFNYK,Female,1,Yes,No,38,No,68,67631
3722-WPXTK,Male,0,No,No,1,Yes,56,88531
7389-KBFIT,Female,0,Yes,Yes,2,No,26,41582
7176-WIONM,Female,0,Yes,No,12,No,35,99692
5141-ZUVBH,Female,0,No,Yes,9,No,22,36947
1089-HDMKP,Male,1,No,Yes,11,No,60,31083
7623-HKYRK,Male,0,No,Yes,6,No,27,48572
0310-SUCIN,Female,0,Yes,No,71,No,49,81794
5197-PYEPU,Female,0,Yes,Yes,42,No,28,60313
2929-ERCFZ,Female,0,Yes,Yes,8,Yes,20,35036
7548-SEPYI,Female,0,No,No,5,Yes,32,49877
8835-VSDSE,Female,0,Yes,No,2,Yes,18,12570
6619-RPLQZ,Female,0,Yes,Yes,45,No,54,49278
3275-RHRNE,Male,0,Yes,Yes,28,No,38,16885
3503-TYDAY,Female,0,Yes,No,43,No,30,84503
6901-GOGZG,Male,0,No,Yes,60,No,40,80764
1623-NLDOT,Female,0,Yes,No,42,Yes,59,18386
7021-XSNYE,Male,0,Yes,Yes,7,No,49,60766
9621-OUPYD,Female,0,Yes,No,25,No,25,36556
9898-KZQDZ,Female,1,Yes,Yes,40,Yes,76,64100
8982-NHAVY,Male,0,No,No,27,No,46,90439
4307-KWMXE,Male,0,No,No,10,No,32,32950
0141-YEAYS,Female,1,No,No,27,No,62,18074
2450-ZKEED,Female,0,No,No,11,No,59,60078
3694-DELSO,Male,0,Yes,Yes,4,No,18,92002
3893-JRNFS,Male,0,No,No,68,No,15,92214
9603-OAIHC,Male,1,No,No,1,No,68,70061
1133-KXCGE,Female,0,No,No,18,No,35,28133
5236-PERKL,Female,0,No,No,57,Yes,41,77498
0142-GVYSN,Male,0,No,No,26,No,42,26477
1049-FYSYG,Female,0,Yes,No,17,No,36,66691
7854-FOKSF,Male,0,No,No,1,Yes,54,37109
2519-FAKOD,Male,0,No,Yes,38,Yes,54,58105
8406-LNMHF,Male,1,Yes,No,59,No,67,99378
1821-BUCWY,Male,0,No,No,30,No,30,29927
8263-JQAIK,Male,1,No,No,2,Yes,60,19007
0023-UYUPN,Female,1,Yes,No,50,No,74,53926
8314-DPQHL,Male,0,No,No,9,No,16,40886
1465-WCZVT,Female,0,Yes,Yes,3,No,58,21470
9481-SFCQY,Female,0,No,Yes,14,No,37,86082
6360-SVNWV,Female,1,No,No,31,No,78,27653
0567-GGCAC,Female,0,No,No,7,No,43,81131
7089-IVVAZ,Female,0,No,No,8,Yes,40,29744
8884-MRNSU,Male,0,Yes,Yes,17,No,41,98639
2171-UDMFD,Male,0,Yes,Yes,32,No,36,12376
9050-IKDZA,Female,1,No,No,2,No,70,85519
2205-YMZZJ,Male,1,No,No,7,Yes,70,93008
9802-CAQUT,Female,0,Yes,Yes,72,No,19,66824
1254-IZEYF,Female,1,No,No,31,Yes,60,97098
0187-WZNAB,Female,0,Yes,Yes,27,No,56,11580
9492-TOKRI,Female,0,No,No,18,Yes,52,12718
1475-VWVDO,Male,0,No,No,7,No,25,79079
9221-OTIVJ,Female,1,No,No,14,Yes,72,62250
1357-MVDOZ,Male,0,Yes,Yes,11,No,30,86733
7602-MVRMB,Female,0,Yes,Yes,72,No,43,83267
3325-FUYCG,Male,0,Yes,Yes,28,Yes,30,29710
5908-QMGOE,Male,1,No,No,15,Yes,72,52553
1197-BVMVG,Female,1,No,No,4,No,68,65321
5406-KGRMX,Female,0,No,No,71,No,16,87878
8481-YYXWG,Female,0,No,No,5,Yes,23,33733
5968-HYJRZ,Male,0,Yes,Yes,47,No,20,60613
5198-EFNBM,Male,1,Yes,No,57,No,66,26926
7516-GMHUV,Male,1,Yes,No,50,No,66,79313
7140-ADSMJ,Male,0,No,No,8,No,37,54922
2230-XTUWL,Female,0,Yes,Yes,48,No,18,26023
7706-YLMQA,Female,0,No,No,70,No,37,80329
2585-KTFRE,Male,0,No,Yes,1,No,57,20142
7994-UYIVZ,Male,0,Yes,No,8,No,31,76021
2609-IAICY,Female,0,No,No,1,Yes,42,71762
1740-CSDJP,Male,0,No,No,1,Yes,33,16867
7717-BICXI,Male,0,Yes,Yes,60,No,47,99022
6559-RAKOZ,Male,0,Yes,Yes,49,No,17,42135
2636-OHFMN,Male,0,Yes,No,4,Yes,38,64321
4716-MRVEN,Female,0,No,No,29,No,46,46768
2143-LJULT,Female,0,Yes,No,67,No,39,29346
1323-OOEPC,Female,0,Yes,No,53,Yes,18,17025
3200-MNQTF,Male,0,Yes,No,67,No,24,68174
6164-HXUGH,Female,0,Yes,Yes,6,No,23,52651
5630-IXDXV,Female,0,No,No,47,No,25,94220
0320-DWVTU,Female,0,No,No,53,No,45,33888
9135-MGVPY,Male,0,Yes,No,69,No,52,69376
1212-GLHMD,Male,0,No,No,3,No,35,72041
7878-JGDKK,Male,0,No,No,4,No,59,86903
1088-AUUZZ,Male,0,Yes,Yes,56,No,27,58124
0397-GZBBC,Male,1,Yes,No,59,Yes,64,77494
6614-YWYSC,Male,1,Yes,No,61,No,77,78079
9588-OZDMQ,Female,0,Yes,No,2,No,34,54825
7641-EUYET,Male,1,Yes,Yes,46,Yes,67,89613
6476-EPYZR,Male,0,Yes,Yes,12,No,19,42921
9921-ZVRHG,Female,0,No,No,14,Yes,23,61850
1174-FGIFN,Female,0,Yes,Yes,28,No,17,17686
6620-HVDUJ,Male,0,No,No,24,No,15,92589
4701-MLJPN,Male,0,No,No,31,Yes,59,44452
1032-MAELW,Female,0,Yes,Yes,68,No,22,31856
7641-TQFHN,Male,0,No,Yes,39,No,15,10995
1552-TKMXS,Female,0,Yes,No,42,No,34,74779
9206-GVPEQ,Male,0,Yes,No,13,Yes,43,86555
8622-ZLFKO,Female,0,Yes,No,6,No,40,14510
1596-BBVTG,Male,0,No,No,35,Yes,51,62552
6188-UXBBR,Female,0,Yes,No,38,No,55,67809
2333-KWEWW,Male,0,No,No,18,No,28,91161
5702-SKUOB,Female,0,Yes,No,4,No,17,88084
1134-YWTYF,Male,0,Yes,No,27,No,30,28708
6061-GWWAV,Male,0,No,Yes,41,No,33,68714
0679-TDGAK,Male,0,Yes,Yes,50,No,57,83774
6585-WCEWR,Male,0,Yes,Yes,72,No,29,11142
9067-YGSCA,Female,0,No,No,70,No,42,79866
9067-SQTNS,Male,0,Yes,Yes,44,No,52,65448
8433-WXGNA,Male,0,No,No,2,Yes,54,38065
1776-SPBWV,Female,0,Yes,Yes,34,No,33,83063
8735-SDUFN,Female,1,Yes,No,72,No,77,61175
9668-PUGNU,Male,0,Yes,No,71,No,30,20272
9405-GPBBG,Female,0,No,No,64,No,20,67865
1926-QUZNN,Female,0,Yes,No,72,No,37,67241
3707-GNWHM,Male,0,No,No,1,Yes,41,22146
7016-NVRIC,Male,1,Yes,No,29,No,74,87037
5829-NVSQN,Female,0,Yes,No,23,No,55,31306
9565-AXSMR,Male,0,Yes,Yes,52,No,19,93955
8922-LIEGH,Female,1,No,No,25,Yes,64,96425
8869-LIHMK,Female,0,No,No,64,No,58,14072
8245-UMPYT,Female,1,No,No,16,Yes,70,80009
5186-SAMNZ,Male,1,No,No,1,Yes,71,45105
0447-RXSGD,Male,0,No,No,24,No,30,78920
4927-WWOOZ,Male,0,Yes,No,2,No,21,74930
5788-YPOEG,Female,0,Yes,Yes,34,No,19,56111
5373-SFODM,Male,1,Yes,No,36,Yes,72,37967
0661-KBKPA,Male,0,Yes,Yes,53,No,19,76568
9081-WWXKP,Female,0,Yes,Yes,47,No,29,96096
0784-ZQJZX,Male,0,No,Yes,72,No,38,82150
3133-PZNSR,Male,0,Yes,Yes,72,No,34,21168
5766-ZJYBB,Male,0,No,No,1,Yes,48,55324
8931-GJJIQ,Female,0,No,No,9,Yes,43,27891
4277-PVRAN,Female,0,No,No,8,Yes,47,72448
0022-TCJCI,Male,1,No,No,45,Yes,75,49269
0722-SVSFK,Female,0,No,No,7,No,57,78719
3612-YVGSJ,Female,0,Yes,No,71,No,30,22043
9825-YCXWZ,Female,1,No,No,41,No,75,73151
5397-NSKQG,Male,0,Yes,Yes,67,No,36,28604
8565-HBFNN,Male,0,Yes,No,69,No,30,14869
2000-DHJUY,Female,1,Yes,No,70,No,61,83856
0203-HHYIJ,Male,0,No,No,25,Yes,46,93621
8670-ERCJH,Male,0,No,No,72,No,49,36791
7758-UJWYS,Male,0,Yes,Yes,34,No,44,39885
2050-ONYDQ,Female,0,Yes,Yes,65,No,15,52603
7055-JCGNI,Female,0,No,No,70,No,23,81538
0739-UUAJR,Female,0,Yes,Yes,72,No,16,53104
4826-DXMUP,Male,0,No,Yes,35,No,47,21901
0952-KMEEH,Male,0,No,No,13,Yes,42,22570
7285-KLOTR,Female,0,Yes,No,12,No,33,14189
0654-PQKDW,Female,0,Yes,Yes,62,No,25,86291
7175-NTIXE,Female,0,No,No,25,No,22,27256
7963-SHNDT,Female,0,No,No,52,No,24,13368
9796-BPKIW,Male,1,No,No,8,No,60,18076
0188-GWFLE,Male,0,No,No,2,No,34,50654
8129-GMVGI,Female,0,Yes,Yes,56,No,30,54841
2882-DDZPG,Female,0,No,No,12,No,20,35761
3547-LQRIK,Female,0,Yes,No,47,No,53,96661
9137-NOQKA,Male,1,No,No,2,No,71,73729
5843-TTHGI,Female,0,No,No,18,No,50,16818
1849-RJYIG,Female,0,No,No,8,No,49,63906
8868-GAGIO,Male,0,Yes,No,45,No,22,56438
4061-UKJWL,Male,0,No,No,3,No,21,58770
5380-XPJNZ,Female,0,No,No,38,No,47,19186
8263-QMNTJ,Male,0,Yes,No,72,No,20,92861
8178-EYZUO,Male,0,No,No,46,Yes,17,89411
3230-JCNZS,Female,0,Yes,Yes,71,No,53,24911
0277-ORXQS,Male,0,Yes,Yes,66,No,31,38968
5130-IEKQT,Male,1,No,No,25,Yes,74,77916
3230-WYKIR,Male,0,No,No,18,Yes,38,96402
7996-BPXHY,Female,0,Yes,Yes,13,No,56,49423
3227-WLKLI,Female,0,Yes,Yes,65,No,47,48065
0407-BDJKB,Male,0,Yes,No,60,Yes,29,80683
2266-FUBDZ,Male,0,Yes,Yes,15,No,33,42167
8237-ULIXL,Female,0,Yes,No,72,No,41,26642
9600-UDOPK,Male,0,Yes,No,30,Yes,43,90901
8216-AZUUZ,Female,0,Yes,Yes,42,No,55,42535
9153-BTBVV,Female,0,Yes,No,71,No,16,27203
4074-SJFFA,Female,0,No,No,1,Yes,47,25778
3269-ATYWD,Male,1,No,No,39,Yes,77,47104
5186-PEIZU,Female,0,No,No,35,No,32,34456
1074-AMIOH,Female,0,Yes,Yes,53,No,56,85443
4910-GMJOT,Female,0,No,No,1,Yes,42,21609
0354-WYROK,Female,1,Yes,Yes,31,Yes,66,68638
4361-FEBGN,Male,0,No,No,48,No,46,63260
7748-UMTRK,Female,1,No,Yes,30,No,70,27468
0380-ZCSBI,Male,0,No,No,10,No,21,15902
7145-FEJWU,Female,0,No,Yes,12,No,26,56298
6463-MVYRY,Female,1,No,No,57,No,64,80722
3969-JQABI,Female,0,Yes,No,58,No,29,75130
9624-EGDEQ,Female,0,No,No,37,No,42,34473
1051-EQPZR,Female,0,Yes,Yes,44,No,31,80724
5849-ASHZJ,Male,0,No,Yes,27,No,33,90626
5780-INQIK,Female,0,No,No,8,No,53,16187
7576-OYWBN,Male,1,No,No,3,Yes,65,98599
4526-ZJJTM,Female,1,Yes,No,25,No,78,65426
8384-FZBJK,Female,0,Yes,Yes,57,No,23,47387
3750-RNQKR,Female,0,No,No,12,No,43,94854
0962-CQPWQ,Female,0,Yes,Yes,62,No,36,29709
3096-YXENJ,Female,0,Yes,No,65,No,42,78700
1265-BCFEO,Female,0,Yes,No,71,No,26,66297
5837-LXSDN,Female,0,Yes,Yes,21,No,33,72065
5945-AZYHT,Male,0,Yes,No,71,No,32,97576
8325-QRPZR,Female,0,No,No,7,No,43,34727
6384-VMJHP,Female,0,No,No,72,No,34,81685
2262-SLNVK,Female,0,No,No,1,No,29,88286
7730-CLDSV,Female,0,Yes,Yes,72,No,33,25729
1135-HIORI,Female,0,Yes,Yes,64,No,25,23672
0164-APGRB,Female,0,No,No,72,No,43,80498
6481-ESCNL,Female,0,No,No,29,No,44,60955
1790-NESIO,Female,0,No,No,13,No,45,44967
1550-EENBN,Female,0,No,No,31,No,37,26057
5539-TMZLF,Male,1,No,No,1,Yes,70,53217
4323-SADQS,Male,0,Yes,Yes,7,Yes,56,38971
4446-BZKHU,Male,0,Yes,No,61,Yes,50,69488
5202-IVJNU,Female,0,No,Yes,39,Yes,41,41804
5976-JCJRH,Male,0,Yes,No,10,Yes,39,98624
8198-RKSZG,Female,0,Yes,Yes,14,No,56,42377
0137-OCGAB,Female,0,No,No,1,Yes,17,20084
3351-NQLDI,Female,0,Yes,Yes,67,Yes,36,77766
9297-EONCV,Female,0,No,No,72,No,30,82881
7593-JNWRU,Male,0,Yes,Yes,6,Yes,15,41920
4588-YBNIB,Female,0,No,No,1,Yes,42,62288
1069-QJOEE,Male,0,Yes,Yes,25,No,15,18914
3336-JORSO,Female,1,No,No,33,Yes,73,22716
7799-DSEWS,Male,0,No,No,18,No,50,74209
8766-PAFNE,Male,0,Yes,No,71,No,44,80393
5315-CKEQK,Male,1,Yes,Yes,28,No,63,48956
3130-ICDUP,Female,0,No,Yes,2,No,49,21553
0820-FNRNX,Male,0,Yes,Yes,17,No,26,11729
0880-FVFWF,Male,0,No,No,56,No,49,55747
4611-ANLQC,Female,0,Yes,No,60,No,41,69890
4213-HKBJO,Female,0,No,No,33,No,31,74956
2792-LSHWX,Female,0,No,No,1,No,38,69772
5028-GZLDO,Male,0,No,No,2,Yes,52,52075
0014-BMAQU,Male,0,Yes,No,63,No,16,38811
6861-XWTWQ,Male,1,Yes,No,7,Yes,77,41052
9018-PCIOK,Female,0,No,No,55,No,42,68311
4837-QUSFT,Female,0,Yes,No,65,No,42,99973
6877-TJMBR,Male,0,Yes,No,1,Yes,43,46114
9953-ZMKSM,Male,0,No,No,63,No,19,46467
0907-HQNTS,Female,1,Yes,No,70,No,76,66741
7665-NKLAV,Female,0,Yes,Yes,36,No,55,10058
6769-DCQLI,Male,0,No,No,52,Yes,19,30084
2433-KMEAS,Male,0,No,No,22,Yes,45,70762
4391-LNRXK,Male,0,No,No,22,No,28,78226
8250-ZNGGW,Female,1,No,No,5,No,73,87424
2195-ZRVAX,Female,0,Yes,No,47,Yes,30,48241
3550-SAHFP,Female,0,No,No,33,Yes,36,96046
2011-TRQYE,Male,0,No,No,18,Yes,36,63298
8562-GHPPI,Female,0,No,No,1,No,59,42002
5893-PYOLZ,Male,0,No,No,56,No,37,96114
4986-MXSFP,Female,0,No,No,2,No,40,52082
6131-FOYAS,Male,0,No,No,35,No,21,77688
3027-YNWZU,Female,0,Yes,No,64,No,34,41952
5609-IMCGG,Female,0,No,No,15,No,47,44072
4873-ILOLJ,Male,0,No,No,24,Yes,28,70644
4727-MCYZG,Male,0,No,No,1,No,20,57206
9481-WHGWY,Female,0,Yes,Yes,70,No,34,72303
2725-KXXWT,Male,0,Yes,No,1,Yes,35,68571
9565-DJPIB,Female,0,No,Yes,4,Yes,15,87019
4328-VUFWD,Female,0,No,No,39,No,47,91068
3301-LSLWQ,Female,0,No,No,29,No,27,33930
7473-ZBDSN,Female,0,Yes,Yes,14,No,29,61140
3166-PNEOF,Female,0,No,No,61,No,43,80087
5639-NTUPK,Male,0,No,Yes,13,No,23,49771
8780-YRMTT,Female,0,No,No,66,No,41,95495
8348-HFYIV,Male,0,No,No,2,Yes,19,89406
5140-FOMCQ,Female,0,Yes,No,59,No,29,50520
6242-SGYTS,Male,0,Yes,Yes,62,No,46,30874
8166-ORCHU,Male,1,Yes,No,33,No,77,55059
8414-OOEEL,Male,0,No,Yes,66,No,33,36029
8454-AATJP,Female,0,No,No,72,No,46,32618
6849-WLEYG,Male,0,No,Yes,1,Yes,24,99518
4659-NZRUF,Female,0,No,No,19,Yes,39,68477
4531-AUZNK,Female,0,Yes,Yes,51,No,33,50366
4191-XOVOM,Male,0,No,No,63,No,30,63181
2150-OEGBV,Male,0,No,No,27,No,18,32805
8429-XIBUM,Male,0,No,No,22,Yes,42,67496
1855-CFULU,Female,1,No,No,4,No,60,91955
4878-BUNFV,Male,0,Yes,Yes,42,No,19,92785
1872-EBWSC,Female,0,No,No,29,No,28,36902
2608-BHKFN,Female,0,No,No,4,Yes,52,23243
7026-YMSBE,Male,0,No,No,30,No,36,41278
7341-LXCAF,Male,0,Yes,No,4,Yes,44,68491
6997-UVGOX,Male,0,Yes,Yes,71,No,25,74016
9674-EHPPG,Male,0,Yes,No,46,No,41,82108
9462-MJUAW,Male,0,No,No,4,Yes,20,59195
8128-YVJRG,Female,0,No,No,7,Yes,55,98046
5440-VHLUL,Male,0,No,No,69,No,55,56971
5781-BKHOP,Female,0,Yes,No,72,No,40,28295
4283-FUTGF,Male,1,No,No,19,Yes,77,85323
5213-TWWJU,Male,0,No,No,28,No,56,87786
1569-TTNYJ,Male,0,Yes,No,5,Yes,58,67842
8628-MFKAX,Female,1,Yes,No,72,No,72,95142
2397-BRLOM,Male,1,Yes,Yes,8,Yes,71,61278
7629-WIXZF,Female,0,No,No,7,No,42,25156
5445-GLVOT,Female,0,No,No,22,No,33,35744
3976-HXHCE,Male,0,No,No,72,No,30,89873
2466-NEJOJ,Male,0,Yes,Yes,8,No,23,97306
0254-KCJGT,Male,0,Yes,No,52,No,29,58620
5472-CVMDX,Female,0,No,No,68,No,33,73215
6461-SZMCV,Female,0,Yes,No,71,No,23,72516
8150-QUDFX,Male,0,No,No,2,No,40,64183
9508-ILZDG,Female,1,No,No,34,No,69,56724
2346-DJQTB,Female,0,No,No,35,No,21,38749
1697-LYYYX,Female,0,Yes,Yes,61,No,38,67471
1942-OQFRW,Male,0,No,No,1,No,32,96406
4749-VFKVB,Female,0,No,No,1,Yes,53,20521
9640-ZSLDC,Female,0,Yes,Yes,53,No,40,30624
4231-LZUYM,Female,0,Yes,No,72,No,46,14200
7598-UAASY,Male,0,Yes,No,2,Yes,37,22432
7938-OUHIO,Male,0,No,No,3,Yes,25,67484
8510-AWCXC,Female,1,No,No,13,Yes,77,37092
6128-AQBMT,Male,1,Yes,No,41,No,73,78396
3594-BDSOA,Female,0,Yes,No,24,No,35,79336
0431-APWVY,Female,0,Yes,Yes,28,Yes,57,20175
5133-VRSAB,Male,0,No,No,8,No,53,80920
5996-DAOQL,Male,0,No,No,1,No,56,46807
6838-YAUVY,Female,0,No,No,54,No,31,98587
0484-JPBRU,Male,0,No,No,41,No,49,68462
7883-ROJOC,Female,0,Yes,No,19,No,41,62375
0244-LGNFY,Female,0,Yes,Yes,72,No,53,29907
7274-CGTOD,Male,0,No,No,62,No,18,58130
4295-YURET,Female,1,Yes,Yes,56,No,71,96571
3426-NIYYL,Male,0,No,No,15,Yes,15,70973
8225-BTJAU,Male,1,No,No,10,Yes,75,39921
4635-EJYPD,Male,0,Yes,Yes,32,No,18,27459
1866-ZSLJM,Male,0,No,No,21,No,51,81653
4636-TVXVG,Male,0,Yes,Yes,62,No,25,81759
4236-UJPWO,Female,0,No,No,2,No,16,92136
9392-XBGTD,Male,0,No,Yes,27,No,37,72792
3387-VATUS,Male,0,No,No,5,Yes,18,58048
6402-SSEJG,Female,0,No,No,25,No,15,58917
1143-NMNQJ,Female,0,No,No,2,Yes,50,63706
1169-SAOCL,Male,0,No,No,49,No,55,85452
1110-KYLGQ,Female,0,No,No,63,No,56,54266
9929-PLVPA,Female,0,No,Yes,4,No,24,99829
3518-PZXZQ,Female,0,Yes,No,1,No,31,79550
2371-JUNGC,Male,0,No,No,11,No,48,49227
7693-QPEFS,Male,1,No,No,52,No,61,11171
0924-BJCRC,Female,1,Yes,No,60,No,75,95982
5074-FBGHB,Male,0,No,No,64,No,26,40436
2351-BKRZW,Female,0,Yes,Yes,43,No,20,48048
4455-BFSPD,Female,0,Yes,No,61,No,23,35859
0415-MOSGF,Female,0,No,No,1,Yes,51,18212
1724-BQUHA,Male,1,No,No,5,Yes,69,17458
3948-KXDUF,Male,0,No,No,66,No,35,38393
2323-ARSVR,Male,0,Yes,No,67,No,18,88333
0815-MFZGM,Female,0,Yes,No,42,No,50,97045
4826-XTSOH,Male,1,Yes,No,1,Yes,62,37271
5480-XTFFL,Female,0,Yes,Yes,31,No,38,83346
8295-FHIVV,Male,0,No,No,7,No,35,40800
2495-INZWQ,Male,0,No,No,4,Yes,16,27522
9086-YJYXS,Male,0,Yes,Yes,34,No,29,93382
1179-INLAT,Male,0,No,No,3,No,38,46604
7909-FIOIY,Female,0,Yes,Yes,19,No,39,35332
4139-SUGLD,Male,0,Yes,Yes,31,Yes,55,80546
6857-VWJDT,Female,0,No,No,1,Yes,38,32589
6351-SCJKT,Male,0,No,No,3,No,33,20325
5468-BPMMO,Male,0,Yes,No,46,No,39,37402
5624-BQSSA,Female,0,No,No,1,Yes,39,72029
0197-PNKNK,Female,0,Yes,Yes,69,No,41,81920
2439-QKJUL,Male,0,No,No,5,No,55,64727
1194-SPVSP,Male,0,No,No,1,No,50,91343
9534-NSXEM,Male,0,No,No,26,No,37,57327
2408-WITXK,Female,1,No,No,10,Yes,75,77706
8929-KSWIH,Male,0,No,No,25,No,35,32981
2250-IVBWA,Male,0,Yes,Yes,64,No,27,62064
1810-MVMAI,Male,0,Yes,Yes,30,No,20,75169
9506-UXUSK,Male,0,No,No,13,No,50,49931
1229-RCALF,Female,0,Yes,No,64,No,15,24667
3572-UOLYZ,Female,0,No,Yes,46,No,36,77589
1429-UYJSV,Female,0,No,No,12,No,20,71605
5577-OTWWW,Female,0,No,No,15,Yes,32,48927
6100-QQHEB,Male,0,Yes,Yes,17,Yes,59,79867
6366-XIVKZ,Female,0,Yes,Yes,13,No,21,28518
3470-OBUET,Female,0,Yes,Yes,67,No,16,67685
2770-NSVDG,Male,0,Yes,No,24,No,15,25517
9375-MHRRS,Male,0,No,No,6,No,57,71233
2634-HCZGT,Male,1,Yes,No,53,Yes,62,40077
7503-QQRVF,Male,1,Yes,No,16,Yes,61,91539
4860-YZGZM,Male,0,No,No,10,No,15,80456
6599-GZWCM,Female,0,No,No,13,No,58,97491
2691-NZETQ,Male,0,No,No,9,Yes,20,23634
4404-HIBDJ,Female,0,No,No,25,Yes,38,20173
5533-NHFRF,Male,1,No,No,7,No,69,82672
7037-MTYVW,Male,0,Yes,Yes,38,No,21,15270
4760-THGOT,Female,0,Yes,No,43,No,50,11514
7295-JOMMD,Female,0,No,Yes,4,Yes,42,13293
4016-BJKTZ,Female,0,No,No,25,No,49,70253
6584-VQMYT,Male,0,No,Yes,27,No,23,92649
9838-BFCQT,Male,0,Yes,Yes,72,No,46,72703
2790-XUYMV,Male,0,No,Yes,71,No,48,90213
0581-MDMPW,Female,0,No,No,24,No,31,91573
5013-SBUIH,Female,0,No,No,50,Yes,36,14266
1023-BQXZE,Male,0,No,No,57,No,53,19732
9163-GHAYE,Female,0,No,No,15,No,50,34982
3904-UKFRE,Male,0,No,No,4,No,22,92127
5353-WILCI,Female,0,No,No,28,No,24,14987
0709-TVGUR,Female,1,No,No,9,Yes,63,58719
0058-EVZWM,Female,0,Yes,No,55,No,20,95701
6023-YEBUP,Male,0,No,No,3,Yes,47,63838
7209-JCUDS,Male,0,No,No,10,Yes,49,77831
7009-PCARS,Male,0,No,Yes,55,No,55,66513
0519-DRGTI,Female,0,Yes,Yes,20,No,37,64660
1017-FBQMM,Female,0,Yes,Yes,62,No,33,36220
3001-CBHLQ,Male,1,Yes,No,32,Yes,60,49832
1985-MBRYP,Female,0,No,No,43,No,31,90315
6158-DWPZT,Male,0,Yes,No,9,Yes,40,90927
9372-TXXPS,Female,0,Yes,No,60,No,35,80442
3259-QMXUN,Male,0,Yes,No,58,No,36,62153
1015-JPFYW,Male,0,No,Yes,7,No,40,44553
6645-MXQJT,Male,0,Yes,Yes,2,No,24,91788
4360-QRAVE,Male,1,No,No,37,No,72,35277
8433-WPJTV,Female,1,Yes,Yes,65,No,68,98136
5804-JMYIO,Female,0,Yes,Yes,39,No,17,77048
3763-GCZHZ,Male,0,Yes,No,66,Yes,55,84693
6484-LATFU,Male,0,No,No,68,No,32,87476
7599-NTMDP,Female,0,Yes,Yes,62,No,36,27386
0772-GYEQQ,Male,0,No,No,3,Yes,49,69472
0536-ACXIP,Female,0,Yes,No,72,No,16,72747
0936-NQLJU,Female,0,Yes,No,41,No,18,34707
4831-EOBFE,Male,0,Yes,Yes,29,Yes,38,20750
1575-KRZZE,Female,0,No,No,4,No,55,88764
3251-YMVWZ,Male,0,No,No,53,No,30,88150
4102-OQUPX,Male,1,Yes,No,1,Yes,61,63682
9170-GYZJC,Female,0,Yes,Yes,41,Yes,58,45685
4884-LEVMQ,Male,0,Yes,No,39,No,56,83334
8857-CUPFQ,Male,0,Yes,No,63,No,35,28392
7610-TVOPG,Male,0,No,No,15,No,21,38238
3638-DIMPH,Female,0,Yes,No,13,No,23,69864
1845-ZLLIG,Male,0,No,No,1,No,40,96102
8559-WNQZS,Male,0,No,No,1,No,21,21339
3999-QGRJH,Male,1,No,No,8,Yes,76,85016
1699-UOTXU,Male,0,No,No,60,No,36,18405
2454-RPBRZ,Female,1,Yes,No,12,Yes,71,87111
0635-WKOLD,Male,0,Yes,No,40,No,53,19445
5993-JSUWV,Female,0,No,No,66,No,29,36804
4518-FZBSX,Male,0,Yes,Yes,42,No,22,98260
5387-ASZNZ,Female,1,No,No,66,No,63,81342
6988-CJEYV,Male,0,No,No,49,No,44,49674
2002-MZHWP,Female,0,No,No,1,Yes,27,42235
3097-FQTVJ,Female,0,No,No,41,No,27,30218
5465-BUBFA,Female,0,Yes,Yes,41,No,25,55747
7299-GNVPL,Female,0,Yes,Yes,23,No,41,55909
9743-DQKQW,Male,0,No,No,3,No,25,36612
1215-VFYVK,Female,0,No,No,4,No,38,59694
9371-BITHB,Female,0,Yes,Yes,52,No,53,50903
2265-CYWIV,Female,1,Yes,No,4,Yes,66,21173
9093-FPDLG,Female,0,No,No,11,No,15,30391
0541-FITGH,Female,0,Yes,No,2,No,21,40159
6985-HAYWX,Female,0,Yes,No,26,No,20,72473
7508-KBIMB,Male,0,Yes,Yes,24,No,39,48864
6838-HVLXG,Female,0,No,No,12,No,53,97621
2277-DJJDL,Male,1,Yes,No,60,No,60,43602
1897-OKVMW,Female,0,Yes,Yes,64,No,51,36525
5485-ITNPC,Male,0,Yes,No,66,No,26,24193
0233-FTHAV,Female,0,No,No,60,No,44,42928
4644-PIZRT,Male,0,Yes,Yes,17,No,19,23479
8922-NPKBJ,Male,0,Yes,Yes,42,No,18,44041
2740-TVLFN,Male,0,No,No,1,No,58,73774
7771-CFQRQ,Female,0,Yes,Yes,47,No,28,88426
9512-PHSMG,Female,0,Yes,No,10,No,17,14452
6963-EZQEE,Male,1,Yes,No,70,No,67,61843
2452-KDRRH,Male,1,No,No,67,No,66,21174
2004-OCQXK,Female,0,No,No,1,Yes,58,13655
5027-QPKTE,Male,0,Yes,No,7,Yes,29,99843
4146-SVFUD,Male,0,No,No,1,No,58,34499
1564-HJUVY,Male,0,No,No,4,No,23,93199
3617-XLSGQ,Female,0,Yes,Yes,66,No,31,89441
7517-LDMPS,Female,0,No,No,12,No,22,80305
7244-KXYZN,Female,0,No,No,24,No,40,71173
5226-NOZFC,Male,0,No,No,26,No,25,88849
2672-HUYVI,Female,0,No,No,6,Yes,54,33054
1400-WIVLL,Male,0,Yes,No,57,No,43,66570
7508-MYBOG,Male,0,Yes,No,14,Yes,32,87283
8148-NLEGT,Female,0,Yes,Yes,42,No,44,69796
